gate_id,train_number,train_name,estimated_crossing_time,prev_station_code,next_station_code,runs_on_days
node/3844288603,16650,Train,12:02,CKI,IJK,MTWTFSS
node/3844288603,56362,Train,08:22,CKI,IJK,MTWTFSS
node/3844288603,56366,Train,00:19,CKI,IJK,MTWTFSS
node/3844288603,56376,Train,21:04,CKI,IJK,MTWTFSS
node/3844288603,56606,Train,14:13,CKI,IJK,MTWTFSS
node/3844288605,12511,Train,09:39,IJK,CKI,---TF-S
node/3844288605,16301,Train,15:36,IJK,CKI,MTWTFSS
node/3844288605,16306,Train,19:00,IJK,CKI,MTWTFSS
node/3844288605,16308,Train,10:02,IJK,CKI,MTWTFSS
node/3844288605,16341,Train,04:16,IJK,CKI,MTWTFSS
node/3844288605,16348,Train,21:54,IJK,CKI,MTWTFSS
node/3844288605,16526,Train,06:12,IJK,CKI,MTWTFSS
node/3844288605,16649,Train,12:07,IJK,CKI,MTWTFSS
node/3844288605,56361,Train,05:41,IJK,CKI,MTWTFSS
node/3844288605,56365,Train,06:47,IJK,CKI,MTWTFSS
node/3844288605,56371,Train,07:41,IJK,CKI,MTWTFSS
node/3844288605,56375,Train,14:01,IJK,CKI,MTWTFSS
node/3844288605,12512,Train,11:41,CKI,IJK,-TW---S
node/3844288605,16302,Train,10:37,CKI,IJK,MTWTFSS
node/3844288605,16305,Train,06:50,CKI,IJK,MTWTFSS
node/3844288605,16307,Train,18:24,CKI,IJK,MTWTFSS
node/3844288605,16342,Train,22:30,CKI,IJK,MTWTFSS
node/3844288605,16525,Train,18:34,CKI,IJK,MTWTFSS
node/3844288605,16650,Train,12:01,CKI,IJK,MTWTFSS
node/3844288605,56362,Train,08:21,CKI,IJK,MTWTFSS
node/3844288605,56366,Train,00:19,CKI,IJK,MTWTFSS
node/3844288605,56376,Train,21:04,CKI,IJK,MTWTFSS
node/3844288605,56606,Train,14:12,CKI,IJK,MTWTFSS
node/3844289084,56361,Train,06:20,AFK,CWR,MTWTFSS
node/3844289084,56365,Train,07:16,AFK,CWR,MTWTFSS
node/3844289084,56371,Train,08:11,AFK,CWR,MTWTFSS
node/3844289084,56375,Train,14:34,AFK,CWR,MTWTFSS
node/3844289084,56362,Train,07:48,CWR,AFK,MTWTFSS
node/3844289084,56366,Train,23:52,CWR,AFK,MTWTFSS
node/3844289084,56376,Train,20:32,CWR,AFK,MTWTFSS
node/3844289084,56606,Train,13:38,CWR,AFK,MTWTFSS
node/3844322009,12075,Train,16:43,AWY,ERS,MTWTFSS
node/3844322009,12618,Train,07:04,AWY,ERS,MTWTFSS
node/3844322009,16341,Train,04:54,AWY,ERS,MTWTFSS
node/3844322009,16345,Train,13:47,AWY,ERS,MTWTFSS
node/3844322009,16603,Train,01:24,AWY,ERS,MTWTFSS
node/3844322009,16605,Train,15:42,AWY,ERS,MTWTFSS
node/3844322009,22634,Train,17:05,AWY,ERS,----F--
node/3844322009,12076,Train,09:34,ERS,AWY,MTWTFSS
node/3844322009,12512,Train,11:02,ERS,AWY,-TW---S
node/3844322009,12617,Train,10:51,ERS,AWY,MTWTFSS
node/3844322009,16305,Train,06:18,ERS,AWY,MTWTFSS
node/3844322009,16342,Train,21:53,ERS,AWY,MTWTFSS
node/3844322009,16346,Train,13:36,ERS,AWY,MTWTFSS
node/3844322009,16604,Train,23:53,ERS,AWY,MTWTFSS
node/3844322009,16606,Train,08:01,ERS,AWY,MTWTFSS
node/3844322009,22633,Train,19:10,ERS,AWY,--W----
node/3844322009,12081,Train,08:53,AWY,ERN,MT-TFS-
node/3844322009,12511,Train,10:19,AWY,ERN,---TF-S
node/3844322009,12623,Train,05:46,AWY,ERN,MTWTFSS
node/3844322009,12626,Train,16:11,AWY,ERN,MTWTFSS
node/3844322009,16301,Train,16:25,AWY,ERN,MTWTFSS
node/3844322009,16306,Train,19:37,AWY,ERN,MTWTFSS
node/3844322009,16308,Train,10:40,AWY,ERN,MTWTFSS
node/3844322009,16330,Train,14:07,AWY,ERN,--W----
node/3844322009,16335,Train,01:42,AWY,ERN,----F--
node/3844322009,16348,Train,22:42,AWY,ERN,MTWTFSS
node/3844322009,16350,Train,00:19,AWY,ERN,MTWTFSS
node/3844322009,16526,Train,06:51,AWY,ERN,MTWTFSS
node/3844322009,16630,Train,02:31,AWY,ERN,MTWTFSS
node/3844322009,16649,Train,13:01,AWY,ERN,MTWTFSS
node/3844322009,12082,Train,19:17,ERN,AWY,M-WTF-S
node/3844322009,12624,Train,19:38,ERN,AWY,MTWTFSS
node/3844322009,12625,Train,16:28,ERN,AWY,MTWTFSS
node/3844322009,16302,Train,10:01,ERN,AWY,MTWTFSS
node/3844322009,16307,Train,17:47,ERN,AWY,MTWTFSS
node/3844322009,16329,Train,18:39,ERN,AWY,-T-----
node/3844322009,16336,Train,20:42,ERN,AWY,-T-----
node/3844322009,16347,Train,01:30,ERN,AWY,MTWTFSS
node/3844322009,16349,Train,01:15,ERN,AWY,MTWTFSS
node/3844322009,16525,Train,17:58,ERN,AWY,MTWTFSS
node/3844322009,16629,Train,00:29,ERN,AWY,MTWTFSS
node/3844322009,16650,Train,11:23,ERN,AWY,MTWTFSS
node/3844322009,16343,Train,00:59,IPL,AWY,MTWTFSS
node/3844322009,56376,Train,20:21,IPL,AWY,MTWTFSS
node/3844322009,56606,Train,13:29,IPL,AWY,MTWTFSS
node/3844322009,16344,Train,23:32,AWY,IPL,MTWTFSS
node/3844322009,56371,Train,08:26,AWY,IPL,MTWTFSS
node/3844322009,56361,Train,06:31,AWY,KLMR,MTWTFSS
node/3844322009,56365,Train,07:26,AWY,KLMR,MTWTFSS
node/3844322009,56375,Train,14:48,AWY,KLMR,MTWTFSS
node/3844322009,56362,Train,07:36,KLMR,AWY,MTWTFSS
node/3844322009,56366,Train,23:40,KLMR,AWY,MTWTFSS
node/3844322049,12075,Train,16:48,AWY,ERS,MTWTFSS
node/3844322049,12618,Train,07:12,AWY,ERS,MTWTFSS
node/3844322049,16341,Train,04:57,AWY,ERS,MTWTFSS
node/3844322049,16345,Train,13:50,AWY,ERS,MTWTFSS
node/3844322049,16603,Train,01:27,AWY,ERS,MTWTFSS
node/3844322049,16605,Train,15:47,AWY,ERS,MTWTFSS
node/3844322049,22634,Train,17:14,AWY,ERS,----F--
node/3844322049,12076,Train,09:31,ERS,AWY,MTWTFSS
node/3844322049,12512,Train,10:58,ERS,AWY,-TW---S
node/3844322049,12617,Train,10:48,ERS,AWY,MTWTFSS
node/3844322049,16305,Train,06:15,ERS,AWY,MTWTFSS
node/3844322049,16342,Train,21:50,ERS,AWY,MTWTFSS
node/3844322049,16346,Train,13:33,ERS,AWY,MTWTFSS
node/3844322049,16604,Train,23:50,ERS,AWY,MTWTFSS
node/3844322049,16606,Train,07:58,ERS,AWY,MTWTFSS
node/3844322049,22633,Train,19:04,ERS,AWY,--W----
node/3844322049,12081,Train,08:59,AWY,ERN,MT-TFS-
node/3844322049,12511,Train,10:22,AWY,ERN,---TF-S
node/3844322049,12623,Train,05:52,AWY,ERN,MTWTFSS
node/3844322049,12626,Train,16:14,AWY,ERN,MTWTFSS
node/3844322049,16301,Train,16:32,AWY,ERN,MTWTFSS
node/3844322049,16306,Train,19:40,AWY,ERN,MTWTFSS
node/3844322049,16308,Train,10:43,AWY,ERN,MTWTFSS
node/3844322049,16330,Train,14:10,AWY,ERN,--W----
node/3844322049,16335,Train,01:45,AWY,ERN,----F--
node/3844322049,16348,Train,22:47,AWY,ERN,MTWTFSS
node/3844322049,16350,Train,00:22,AWY,ERN,MTWTFSS
node/3844322049,16526,Train,06:54,AWY,ERN,MTWTFSS
node/3844322049,16630,Train,02:35,AWY,ERN,MTWTFSS
node/3844322049,16649,Train,13:09,AWY,ERN,MTWTFSS
node/3844322049,12082,Train,19:15,ERN,AWY,M-WTF-S
node/3844322049,12624,Train,19:35,ERN,AWY,MTWTFSS
node/3844322049,12625,Train,16:25,ERN,AWY,MTWTFSS
node/3844322049,16302,Train,09:58,ERN,AWY,MTWTFSS
node/3844322049,16307,Train,17:44,ERN,AWY,MTWTFSS
node/3844322049,16329,Train,18:34,ERN,AWY,-T-----
node/3844322049,16336,Train,20:39,ERN,AWY,-T-----
node/3844322049,16347,Train,01:27,ERN,AWY,MTWTFSS
node/3844322049,16349,Train,01:12,ERN,AWY,MTWTFSS
node/3844322049,16525,Train,17:55,ERN,AWY,MTWTFSS
node/3844322049,16629,Train,00:24,ERN,AWY,MTWTFSS
node/3844322049,16650,Train,11:19,ERN,AWY,MTWTFSS
node/3844322049,16343,Train,00:56,IPL,AWY,MTWTFSS
node/3844322049,56376,Train,20:18,IPL,AWY,MTWTFSS
node/3844322049,56606,Train,13:26,IPL,AWY,MTWTFSS
node/3844322049,16344,Train,23:35,AWY,IPL,MTWTFSS
node/3844322049,56371,Train,08:29,AWY,IPL,MTWTFSS
node/3844322049,56361,Train,06:34,AWY,KLMR,MTWTFSS
node/3844322049,56365,Train,07:29,AWY,KLMR,MTWTFSS
node/3844322049,56375,Train,14:51,AWY,KLMR,MTWTFSS
node/3844322049,56362,Train,07:30,KLMR,AWY,MTWTFSS
node/3844322049,56366,Train,23:36,KLMR,AWY,MTWTFSS
node/3846355220,56651,Train,18:31,ETR,CMC,MTWTFSS
node/3846355220,56653,Train,07:04,ETR,CMC,MTWTFSS
node/3846355220,56652,Train,18:59,CMC,ETR,MTWTFSS
node/3846355220,56654,Train,09:58,CMC,ETR,MTWTFSS
node/3848712038,16349,Train,06:04,VNB,NIL,MTWTFSS
node/3848712038,56362,Train,13:09,VNB,NIL,MTWTFSS
node/3848712038,16350,Train,21:30,NIL,VNB,MTWTFSS
node/3856005416,12075,Train,15:16,SRR,TCR,MTWTFSS
node/3856005416,12081,Train,07:51,SRR,TCR,MT-TFS-
node/3856005416,12201,Train,15:52,SRR,TCR,M---F--
node/3856005416,12432,Train,19:43,SRR,TCR,-TW---S
node/3856005416,12618,Train,05:39,SRR,TCR,MTWTFSS
node/3856005416,16306,Train,18:11,SRR,TCR,MTWTFSS
node/3856005416,16330,Train,12:47,SRR,TCR,--W----
node/3856005416,16335,Train,00:16,SRR,TCR,----F--
node/3856005416,16345,Train,12:24,SRR,TCR,MTWTFSS
node/3856005416,16350,Train,23:04,SRR,TCR,MTWTFSS
node/3856005416,16603,Train,23:39,SRR,TCR,MTWTFSS
node/3856005416,16605,Train,13:54,SRR,TCR,MTWTFSS
node/3856005416,16630,Train,00:59,SRR,TCR,MTWTFSS
node/3856005416,20924,Train,15:27,SRR,TCR,M------
node/3856005416,22113,Train,15:52,SRR,TCR,-T---S-
node/3856005416,22634,Train,15:27,SRR,TCR,----F--
node/3856005416,12076,Train,10:59,TCR,SRR,MTWTFSS
node/3856005416,12082,Train,20:48,TCR,SRR,M-WTF-S
node/3856005416,12202,Train,13:40,TCR,SRR,---T--S
node/3856005416,12431,Train,20:34,TCR,SRR,-T-TF--
node/3856005416,12617,Train,12:33,TCR,SRR,MTWTFSS
node/3856005416,16305,Train,07:45,TCR,SRR,MTWTFSS
node/3856005416,16329,Train,20:48,TCR,SRR,-T-----
node/3856005416,16336,Train,22:15,TCR,SRR,-T-----
node/3856005416,16346,Train,15:11,TCR,SRR,MTWTFSS
node/3856005416,16347,Train,03:28,TCR,SRR,MTWTFSS
node/3856005416,16349,Train,03:27,TCR,SRR,MTWTFSS
node/3856005416,16604,Train,01:27,TCR,SRR,MTWTFSS
node/3856005416,16606,Train,09:57,TCR,SRR,MTWTFSS
node/3856005416,16629,Train,02:09,TCR,SRR,MTWTFSS
node/3856005416,20923,Train,14:26,TCR,SRR,---T---
node/3856005416,22114,Train,06:48,TCR,SRR,M--T---
node/3856005416,22633,Train,20:34,TCR,SRR,--W----
node/3856005416,12511,Train,08:50,OTP,WKI,---TF-S
node/3856005416,16526,Train,05:17,OTP,WKI,MTWTFSS
node/3856005416,12512,Train,12:40,WKI,OTP,-TW---S
node/3856005416,16525,Train,19:32,WKI,OTP,MTWTFSS
node/3856210321,16609,Train,07:03,MGK,WKI,MTWTFSS
node/3856210321,56362,Train,09:22,MGK,WKI,MTWTFSS
node/3856210321,56606,Train,15:12,MGK,WKI,MTWTFSS
node/3856210321,56361,Train,04:47,WKI,MGK,MTWTFSS
node/3856210321,56605,Train,22:36,WKI,MGK,MTWTFSS
node/3856210322,16609,Train,07:03,MGK,WKI,MTWTFSS
node/3856210322,56362,Train,09:22,MGK,WKI,MTWTFSS
node/3856210322,56606,Train,15:12,MGK,WKI,MTWTFSS
node/3856210322,56361,Train,04:47,WKI,MGK,MTWTFSS
node/3856210322,56605,Train,22:36,WKI,MGK,MTWTFSS
node/3926805444,56361,Train,05:18,OLR,PUK,MTWTFSS
node/3926805444,56365,Train,06:23,OLR,PUK,MTWTFSS
node/3926805444,56371,Train,07:18,OLR,PUK,MTWTFSS
node/3926805444,56375,Train,13:38,OLR,PUK,MTWTFSS
node/3926805444,56362,Train,08:48,PUK,OLR,MTWTFSS
node/3926805444,56366,Train,00:53,PUK,OLR,MTWTFSS
node/3926805444,56376,Train,21:28,PUK,OLR,MTWTFSS
node/3926805444,56606,Train,14:36,PUK,OLR,MTWTFSS
node/3930096908,16301,Train,19:13,CYN,MVLK,MTWTFSS
node/3930096908,56365,Train,10:39,CYN,MVLK,MTWTFSS
node/3930096908,56393,Train,18:50,CYN,MVLK,MTWTFSS
node/3930096908,66304,Train,15:43,CYN,MVLK,MTWTFSS
node/3930096908,16302,Train,07:30,MVLK,CYN,MTWTFSS
node/3930096908,56366,Train,20:27,MVLK,CYN,MTWTFSS
node/3930096908,56394,Train,10:28,MVLK,CYN,MTWTFSS
node/3930096908,66303,Train,09:06,MVLK,CYN,MTWTFSS
node/3930096908,66310,Train,22:12,MVLK,CYN,MTWTFSS
node/3930105828,12511,Train,12:24,AMPA,HAD,---TF-S
node/3930105828,16341,Train,06:58,AMPA,HAD,MTWTFSS
node/3930105828,16345,Train,16:03,AMPA,HAD,MTWTFSS
node/3930105828,16603,Train,03:26,AMPA,HAD,MTWTFSS
node/3930105828,16605,Train,18:15,AMPA,HAD,MTWTFSS
node/3930105828,66309,Train,21:50,AMPA,HAD,MTWTFSS
node/3930105828,12512,Train,08:35,HAD,AMPA,-TW---S
node/3930105828,16342,Train,19:30,HAD,AMPA,MTWTFSS
node/3930105828,16346,Train,11:23,HAD,AMPA,MTWTFSS
node/3930105828,16604,Train,21:30,HAD,AMPA,MTWTFSS
node/3930105828,16606,Train,05:48,HAD,AMPA,MTWTFSS
node/3930223107,12431,Train,16:50,QLN,ALLP,-T-TF--
node/3930223107,12432,Train,22:33,ALLP,QLN,-TW---S
node/3930223107,12511,Train,11:57,ALLP,AMPA,---TF-S
node/3930223107,16341,Train,06:32,ALLP,AMPA,MTWTFSS
node/3930223107,16345,Train,15:37,ALLP,AMPA,MTWTFSS
node/3930223107,16603,Train,03:00,ALLP,AMPA,MTWTFSS
node/3930223107,16605,Train,17:50,ALLP,AMPA,MTWTFSS
node/3930223107,12512,Train,08:59,AMPA,ALLP,-TW---S
node/3930223107,16342,Train,20:08,AMPA,ALLP,MTWTFSS
node/3930223107,16346,Train,11:49,AMPA,ALLP,MTWTFSS
node/3930223107,16604,Train,21:57,AMPA,ALLP,MTWTFSS
node/3930223107,16606,Train,06:12,AMPA,ALLP,MTWTFSS
node/3930223900,12431,Train,16:50,QLN,ALLP,-T-TF--
node/3930223900,12432,Train,22:32,ALLP,QLN,-TW---S
node/3930223900,12511,Train,11:57,ALLP,AMPA,---TF-S
node/3930223900,16341,Train,06:31,ALLP,AMPA,MTWTFSS
node/3930223900,16345,Train,15:36,ALLP,AMPA,MTWTFSS
node/3930223900,16603,Train,03:00,ALLP,AMPA,MTWTFSS
node/3930223900,16605,Train,17:50,ALLP,AMPA,MTWTFSS
node/3930223900,12512,Train,08:59,AMPA,ALLP,-TW---S
node/3930223900,16342,Train,20:09,AMPA,ALLP,MTWTFSS
node/3930223900,16346,Train,11:50,AMPA,ALLP,MTWTFSS
node/3930223900,16604,Train,21:57,AMPA,ALLP,MTWTFSS
node/3930223900,16606,Train,06:12,AMPA,ALLP,MTWTFSS
node/3930223910,12511,Train,11:59,ALLP,AMPA,---TF-S
node/3930223910,16341,Train,06:34,ALLP,AMPA,MTWTFSS
node/3930223910,16345,Train,15:39,ALLP,AMPA,MTWTFSS
node/3930223910,16603,Train,03:02,ALLP,AMPA,MTWTFSS
node/3930223910,16605,Train,17:52,ALLP,AMPA,MTWTFSS
node/3930223910,12512,Train,08:57,AMPA,ALLP,-TW---S
node/3930223910,16342,Train,20:05,AMPA,ALLP,MTWTFSS
node/3930223910,16346,Train,11:47,AMPA,ALLP,MTWTFSS
node/3930223910,16604,Train,21:54,AMPA,ALLP,MTWTFSS
node/3930223910,16606,Train,06:10,AMPA,ALLP,MTWTFSS
node/3930420947,16301,Train,19:51,KPY,STKT,MTWTFSS
node/3930420947,16303,Train,07:46,KPY,STKT,MTWTFSS
node/3930420947,16330,Train,17:09,KPY,STKT,--W----
node/3930420947,16526,Train,09:46,KPY,STKT,MTWTFSS
node/3930420947,16605,Train,18:54,KPY,STKT,MTWTFSS
node/3930420947,16630,Train,05:43,KPY,STKT,MTWTFSS
node/3930420947,16649,Train,16:53,KPY,STKT,MTWTFSS
node/3930420947,56365,Train,11:25,KPY,STKT,MTWTFSS
node/3930420947,56393,Train,19:45,KPY,STKT,MTWTFSS
node/3930420947,66304,Train,16:22,KPY,STKT,MTWTFSS
node/3930420947,66309,Train,22:31,KPY,STKT,MTWTFSS
node/3930420947,66311,Train,18:46,KPY,STKT,MTWTFSS
node/3930420947,16302,Train,06:54,STKT,KPY,MTWTFSS
node/3930420947,16304,Train,19:23,STKT,KPY,MTWTFSS
node/3930420947,16329,Train,14:37,STKT,KPY,-T-----
node/3930420947,16347,Train,22:34,STKT,KPY,MTWTFSS
node/3930420947,16525,Train,14:18,STKT,KPY,MTWTFSS
node/3930420947,16606,Train,05:04,STKT,KPY,MTWTFSS
node/3930420947,16629,Train,20:25,STKT,KPY,MTWTFSS
node/3930420947,16650,Train,07:47,STKT,KPY,MTWTFSS
node/3930420947,56366,Train,19:37,STKT,KPY,MTWTFSS
node/3930420947,56394,Train,09:38,STKT,KPY,MTWTFSS
node/3930420947,66303,Train,08:27,STKT,KPY,MTWTFSS
node/3930420947,66310,Train,21:34,STKT,KPY,MTWTFSS
node/3930420947,66312,Train,04:10,STKT,KPY,MTWTFSS
node/3930428758,16301,Train,19:51,KPY,STKT,MTWTFSS
node/3930428758,16303,Train,07:46,KPY,STKT,MTWTFSS
node/3930428758,16330,Train,17:09,KPY,STKT,--W----
node/3930428758,16526,Train,09:46,KPY,STKT,MTWTFSS
node/3930428758,16605,Train,18:54,KPY,STKT,MTWTFSS
node/3930428758,16630,Train,05:43,KPY,STKT,MTWTFSS
node/3930428758,16649,Train,16:52,KPY,STKT,MTWTFSS
node/3930428758,56365,Train,11:25,KPY,STKT,MTWTFSS
node/3930428758,56393,Train,19:44,KPY,STKT,MTWTFSS
node/3930428758,66304,Train,16:22,KPY,STKT,MTWTFSS
node/3930428758,66309,Train,22:31,KPY,STKT,MTWTFSS
node/3930428758,66311,Train,18:46,KPY,STKT,MTWTFSS
node/3930428758,16302,Train,06:54,STKT,KPY,MTWTFSS
node/3930428758,16304,Train,19:23,STKT,KPY,MTWTFSS
node/3930428758,16329,Train,14:37,STKT,KPY,-T-----
node/3930428758,16347,Train,22:35,STKT,KPY,MTWTFSS
node/3930428758,16525,Train,14:19,STKT,KPY,MTWTFSS
node/3930428758,16606,Train,05:05,STKT,KPY,MTWTFSS
node/3930428758,16629,Train,20:26,STKT,KPY,MTWTFSS
node/3930428758,16650,Train,07:48,STKT,KPY,MTWTFSS
node/3930428758,56366,Train,19:38,STKT,KPY,MTWTFSS
node/3930428758,56394,Train,09:38,STKT,KPY,MTWTFSS
node/3930428758,66303,Train,08:27,STKT,KPY,MTWTFSS
node/3930428758,66310,Train,21:34,STKT,KPY,MTWTFSS
node/3930428758,66312,Train,04:11,STKT,KPY,MTWTFSS
node/3930673382,12075,Train,20:11,QLN,VAK,MTWTFSS
node/3930673382,12623,Train,10:07,QLN,VAK,MTWTFSS
node/3930673382,12626,Train,20:20,QLN,VAK,MTWTFSS
node/3930673382,12695,Train,06:11,QLN,VAK,MTWTFSS
node/3930673382,16330,Train,18:26,QLN,VAK,--W----
node/3930673382,16344,Train,03:09,QLN,VAK,MTWTFSS
node/3930673382,16345,Train,18:00,QLN,VAK,MTWTFSS
node/3930673382,16350,Train,04:04,QLN,VAK,MTWTFSS
node/3930673382,16605,Train,19:56,QLN,VAK,MTWTFSS
node/3930673382,12076,Train,06:34,VAK,QLN,MTWTFSS
node/3930673382,12624,Train,15:39,VAK,QLN,MTWTFSS
node/3930673382,12625,Train,12:53,VAK,QLN,MTWTFSS
node/3930673382,12696,Train,17:52,VAK,QLN,MTWTFSS
node/3930673382,16329,Train,13:46,VAK,QLN,-T-----
node/3930673382,16343,Train,21:11,VAK,QLN,MTWTFSS
node/3930673382,16346,Train,09:53,VAK,QLN,MTWTFSS
node/3930673382,16349,Train,21:33,VAK,QLN,MTWTFSS
node/3930673382,16606,Train,04:15,VAK,QLN,MTWTFSS
node/3930673382,12081,Train,12:59,QLN,TVC,MT-TFS-
node/3930673382,12432,Train,00:40,QLN,TVC,-TW---S
node/3930673382,20924,Train,22:12,QLN,TVC,M------
node/3930673382,22634,Train,22:17,QLN,TVC,----F--
node/3930673382,12082,Train,15:26,TVC,QLN,M-WTF-S
node/3930673382,12431,Train,15:15,TVC,QLN,-T-TF--
node/3930673382,16336,Train,16:51,TVC,QLN,-T-----
node/3930673382,20923,Train,08:32,TVC,QLN,---T---
node/3930673382,22633,Train,15:14,TVC,QLN,--W----
node/3930673382,16301,Train,20:40,PVU,VAK,MTWTFSS
node/3930673382,16303,Train,08:43,PVU,VAK,MTWTFSS
node/3930673382,16341,Train,08:32,PVU,VAK,MTWTFSS
node/3930673382,16348,Train,02:41,PVU,VAK,MTWTFSS
node/3930673382,16526,Train,10:35,PVU,VAK,MTWTFSS
node/3930673382,16603,Train,04:50,PVU,VAK,MTWTFSS
node/3930673382,16630,Train,06:45,PVU,VAK,MTWTFSS
node/3930673382,16649,Train,17:42,PVU,VAK,MTWTFSS
node/3930673382,16724,Train,16:02,PVU,VAK,MTWTFSS
node/3930673382,16302,Train,06:05,VAK,PVU,MTWTFSS
node/3930673382,16304,Train,18:32,VAK,PVU,MTWTFSS
node/3930673382,16342,Train,18:04,VAK,PVU,MTWTFSS
node/3930673382,16347,Train,21:46,VAK,PVU,MTWTFSS
node/3930673382,16525,Train,13:27,VAK,PVU,MTWTFSS
node/3930673382,16604,Train,20:05,VAK,PVU,MTWTFSS
node/3930673382,16629,Train,19:33,VAK,PVU,MTWTFSS
node/3930673382,16650,Train,06:59,VAK,PVU,MTWTFSS
node/3930673382,16723,Train,10:56,VAK,PVU,MTWTFSS
node/3930673382,16335,Train,05:43,QLN,TVP,----F--
node/3930673382,66305,Train,20:12,VAK,EVA,MTWTFSS
node/3930673382,66306,Train,12:04,EVA,VAK,MTWTFSS
node/3930932426,16301,Train,21:01,CRY,TVP,MTWTFSS
node/3930932426,16348,Train,03:03,CRY,TVP,MTWTFSS
node/3930932426,16302,Train,05:44,TVP,CRY,MTWTFSS
node/3930932426,16347,Train,21:24,TVP,CRY,MTWTFSS
node/3930932426,16303,Train,09:02,CRY,KZK,MTWTFSS
node/3930932426,16526,Train,10:55,CRY,KZK,MTWTFSS
node/3930932426,16649,Train,18:00,CRY,KZK,MTWTFSS
node/3930932426,16304,Train,18:10,KZK,CRY,MTWTFSS
node/3930932426,16525,Train,13:06,KZK,CRY,MTWTFSS
node/3930932426,16650,Train,06:41,KZK,CRY,MTWTFSS
node/3930932426,16343,Train,20:58,KZK,VAK,MTWTFSS
node/3930932426,16344,Train,03:22,VAK,KZK,MTWTFSS
node/3930932426,16349,Train,21:19,TVCN,VAK,MTWTFSS
node/3930932426,16350,Train,04:39,VAK,TVCN,MTWTFSS
node/3930932426,16629,Train,19:11,MQU,CRY,MTWTFSS
node/3930932426,16630,Train,07:05,CRY,MQU,MTWTFSS
node/3930932426,66305,Train,19:42,PGZ,CRY,MTWTFSS
node/3930932426,66306,Train,12:23,CRY,PGZ,MTWTFSS
node/3930988245,12201,Train,22:33,QLN,TVCN,M---F--
node/3930988245,12511,Train,15:29,QLN,TVCN,---TF-S
node/3930988245,22113,Train,22:33,QLN,TVCN,-T---S-
node/3930988245,12202,Train,07:49,TVCN,QLN,---T--S
node/3930988245,12512,Train,06:39,TVCN,QLN,-TW---S
node/3930988245,22114,Train,00:59,TVCN,QLN,M--T---
node/3930988245,16349,Train,21:04,TVCN,VAK,MTWTFSS
node/3930988245,16350,Train,05:22,VAK,TVCN,MTWTFSS
node/3931011760,12623,Train,10:28,VAK,TVP,MTWTFSS
node/3931011760,12626,Train,20:46,VAK,TVP,MTWTFSS
node/3931011760,16341,Train,08:57,VAK,TVP,MTWTFSS
node/3931011760,16301,Train,21:12,CRY,TVP,MTWTFSS
node/3931011760,16348,Train,03:15,CRY,TVP,MTWTFSS
node/3931011760,16302,Train,05:35,TVP,CRY,MTWTFSS
node/3931011760,16347,Train,21:13,TVP,CRY,MTWTFSS
node/3931011760,16335,Train,06:10,QLN,TVP,----F--
node/3931011760,16629,Train,18:59,KZK,MQU,MTWTFSS
node/3931011760,16630,Train,07:21,MQU,KZK,MTWTFSS
node/3931011760,66305,Train,19:17,KZK,KXP,MTWTFSS
node/3931011760,66306,Train,12:40,KXP,KZK,MTWTFSS
node/3931047763,12201,Train,21:43,QLN,TVCN,M---F--
node/3931047763,12511,Train,14:41,QLN,TVCN,---TF-S
node/3931047763,22113,Train,21:43,QLN,TVCN,-T---S-
node/3931047763,12202,Train,08:08,TVCN,QLN,---T--S
node/3931047763,12512,Train,07:01,TVCN,QLN,-TW---S
node/3931047763,22114,Train,01:21,TVCN,QLN,M--T---
node/3931047763,16301,Train,20:51,VAK,KVU,MTWTFSS
node/3931047763,16303,Train,08:54,VAK,KVU,MTWTFSS
node/3931047763,16526,Train,10:46,VAK,KVU,MTWTFSS
node/3931047763,16630,Train,06:56,VAK,KVU,MTWTFSS
node/3931047763,16302,Train,05:52,KVU,VAK,MTWTFSS
node/3931047763,16304,Train,18:19,KVU,VAK,MTWTFSS
node/3931047763,16347,Train,21:33,KVU,VAK,MTWTFSS
node/3931047763,16525,Train,13:14,KVU,VAK,MTWTFSS
node/3931047763,16629,Train,19:20,KVU,VAK,MTWTFSS
node/3931047763,16348,Train,02:55,VAK,CRY,MTWTFSS
node/3931047763,16649,Train,17:54,VAK,CRY,MTWTFSS
node/3931047763,16349,Train,21:23,TVCN,VAK,MTWTFSS
node/3931047763,16350,Train,04:27,VAK,TVCN,MTWTFSS
node/3931047763,16650,Train,06:47,CRY,VAK,MTWTFSS
node/3973092193,12511,Train,09:25,TCR,IJK,---TF-S
node/3973092193,16301,Train,15:24,TCR,IJK,MTWTFSS
node/3973092193,16306,Train,18:45,TCR,IJK,MTWTFSS
node/3973092193,16341,Train,04:02,TCR,IJK,MTWTFSS
node/3973092193,16348,Train,21:39,TCR,IJK,MTWTFSS
node/3973092193,12512,Train,12:00,IJK,TCR,-TW---S
node/3973092193,16302,Train,10:53,IJK,TCR,MTWTFSS
node/3973092193,16305,Train,07:04,IJK,TCR,MTWTFSS
node/3973092193,16342,Train,22:54,IJK,TCR,MTWTFSS
node/3973092193,12623,Train,04:53,TCR,AFK,MTWTFSS
node/3973092193,12624,Train,20:28,AFK,TCR,MTWTFSS
node/4047075502,12625,Train,15:02,KTYM,VARD,MTWTFSS
node/4047075502,12626,Train,17:48,VARD,KTYM,MTWTFSS
